fire_year,stat_cause_descr,fire_size,fire_size_class,latitude,longitude,owner_code,state,burn_time_hours,discovery_hour,discovery_month
2006,Campfire,0.1,A,39.9914,-119.6144,9,NV,0.516666667,14,Sep
2008,Smoking,0.1,A,42.78668496,-74.01370449,14,NY,0,16,May
2006,Miscellaneous,0.5,B,41.37179209,-73.96878918,14,NY,0,20,Jul
1996,Lightning,0.1,A,40.435,-111.6,5,UT,6.383333333,15,Sep
2000,Campfire,0.1,A,48.066,-118.255,2,WA,1.2,16,Jul
2000,Lightning,0.1,A,44.9697,-101.5935,8,SD,1,17,Jun
1999,Debris Burning,0.5,B,39.55504749,-77.90776867,8,WV,0,12,Jul
1999,Debris Burning,2,B,38.34125296,-82.34098823,8,WV,0,17,May
2002,Miscellaneous,0.5,B,48.8375,-99.5743,2,ND,0.683333333,10,Apr
2015,Debris Burning,3,B,35.180633,-87.308883,8,TN,0.5,17,Mar
2015,Miscellaneous,0.01,A,47.25,-123.1053,8,WA,70.66666667,14,Jul
2008,Miscellaneous,0.1,A,41.135,-74.8614,3,NJ,4.916666667,12,Oct
2002,Debris Burning,0.1,A,43.2347,-102.4699,2,SD,0.95,19,Oct
1999,Miscellaneous,0.1,A,46.0375,-100.6546,2,ND,0.166666667,19,Nov
2015,Missing/Undefined,1.3,B,39.4996,-111.966797,7,UT,1.516666667,13,Aug
2002,Smoking,3,B,42.0439,-96.467,2,NE,1.5,14,Apr
2014,Debris Burning,3,B,36.49216666,-80.719,14,NC,2,14,Apr
1994,Debris Burning,2,B,43.65143308,-83.18615118,14,MI,1.333333333,13,Apr
2003,Arson,0.1,A,40.85075294,-73.90282269,14,NY,0,2,Jul
1993,Missing/Undefined,4,B,33.84450158,-94.78140259,14,OK,2.5,23,Feb
2011,Miscellaneous,0.1,A,46.24449,-122.88334,14,WA,0.666666667,17,Jul
2012,Debris Burning,118,D,29.7525,-94.30611111,14,TX,5.483333333,11,Jan
2009,Miscellaneous,17,C,27.2865,-97.68483333,13,TX,4,16,Feb
2001,Miscellaneous,0.3,B,32.85277778,-116.7888889,14,CA,2.1,18,Sep
2011,Debris Burning,0.03,A,30.86667086,-83.40367299,8,GA,0.616666667,12,Jan
2013,Lightning,0.1,A,43.20027778,-110.2755556,5,WY,21.1,16,Jul
2007,Debris Burning,1,B,34.679966,-87.69601,14,AL,0.916666667,13,Aug
2011,Missing/Undefined,0.3,B,35.11875,-79.39083333,14,NC,0.333333333,14,Mar
1998,Lightning,0.2,A,44.985,-113.8783333,5,ID,12.26666667,6,Aug
2014,Lightning,0.1,A,35.21305556,-112.1058333,5,AZ,16.33333333,19,Jul
1993,Arson,0.1,A,39.6782,-123.4978,2,CA,1.533333333,19,Sep
2012,Arson,2,B,36.51555556,-95.3175,8,OK,1.25,14,Dec
2013,Arson,0.1,A,40.6502,-73.9558,14,NY,5.516666667,12,Apr
2014,Smoking,0.1,A,38.54805556,-119.91,5,CA,1.85,16,Oct
1997,Arson,0.03,A,34.8929,-84.9074,8,GA,0.533333333,11,Mar
2008,Miscellaneous,251,D,34.8062659,-98.2537887,4,OK,3.75,14,Jan
2002,Lightning,0.1,A,45.58833333,-114.2122222,5,MT,7.166666667,13,Aug
2002,Equipment Use,17,C,37.98420303,-80.72111082,8,WV,0,14,Feb
2011,Lightning,2,B,37.72,-113.7583,1,UT,4.383333333,13,Aug
1992,Lightning,0.1,A,38.05,-113.6508,1,UT,2.183333333,14,Jun
2007,Lightning,0.25,A,47.91,-92.02,5,MN,2,15,May
2012,Debris Burning,25,C,47.1488,-124.0938,8,WA,310,14,May
2010,Miscellaneous,3,B,35.3375,-79.9630556,13,NC,4.25,15,May
2014,Debris Burning,2.4,B,31.96007222,-84.60564444,8,GA,1.416666667,15,Mar
1995,Powerline,0.3,B,48.3466,-118.2528,2,WA,2,1,Jul
2012,Arson,5,B,34.69805556,-94.79916667,8,OK,1.616666667,12,Jun
2010,Debris Burning,18,C,38.21755,-82.83785,14,KY,0,19,Apr
2015,Powerline,1,B,31.58601667,-94.16153333,8,TX,1.9,18,Jul
2011,Lightning,0.1,A,30.501,-81.5564,8,FL,0.766666667,14,Jun
1997,Arson,10,C,31.79254965,-88.98831998,14,MS,1,14,Mar
2001,Lightning,0.5,B,35.01183,-108.17557,3,NM,3.5,14,May
1992,Equipment Use,0.08,A,32.8179,-81.8896,14,GA,0.333333333,11,May
2014,Children,0.1,A,46.09667,-100.63783,2,ND,1.883333333,13,Jun
2008,Arson,0.1,A,41.33858009,-74.37050404,14,NY,0,17,Apr
2015,Lightning,556.4,E,31.02875,-99.97658333,8,TX,45.35,17,Aug
2003,Lightning,1,B,45.72555556,-115.7233333,5,ID,18.98333333,15,Jul
2006,Miscellaneous,2.25,B,43.97638484,-75.87749237,14,NY,0,20,Apr
2002,Lightning,1.3,B,31.6181,-82.0963,8,GA,0,14,May
2009,Lightning,0.5,B,33.587756,-116.890598,13,CA,1.233333333,16,Jun
2001,Arson,0.16,A,31.2242,-83.4557,7,GA,0,12,Feb
1992,Lightning,50,C,46.0528,-100.9004,2,ND,4.483333333,0,Apr
2012,Powerline,1,B,34.9392,-98.4389,2,OK,0.9,20,Aug
2001,Debris Burning,4.67,B,32.6636,-81.7076,8,GA,0,10,Nov
2008,Children,0.3,B,46.9794,-95.37,2,MN,0.333333333,18,Apr
2013,Lightning,0.2,A,41.675,-122.1483333,5,CA,3.683333333,12,May
2005,Lightning,0.1,A,36.1603,-113.8289,1,AZ,48.88333333,17,Jul
2000,Lightning,0.1,A,36.0036,-106.2575,2,NM,1.5,16,Aug
2012,Debris Burning,1.89,B,34.19269722,-82.99564167,8,GA,2.183333333,10,Nov
2001,Equipment Use,1,B,34.1361,-112.1479,1,AZ,1.75,12,Jul
2006,Lightning,0.5,B,44.99833333,-122.1608333,5,OR,11.75,8,Aug
2007,Lightning,0.1,A,44.70805556,-118.375,5,OR,24.76666667,13,Jul
2002,Campfire,192,D,39.06222222,-105.3663889,5,CO,147,9,Apr
2000,Lightning,1.5,B,39.88805556,-110.8822222,5,UT,48,19,Aug
1995,Arson,1,B,30.57646602,-88.54552838,14,MS,0.466666667,14,Oct
2000,Lightning,2,B,34.87333333,-93.57,5,AR,2.5,13,Apr
2013,Debris Burning,0.4,B,40.8675,-76.16917,14,PA,0.433333333,14,Apr
2007,Miscellaneous,0.1,A,40.85143751,-73.64388126,14,NY,0,14,Apr
2015,Campfire,0.1,A,45.3156,-123.4658,1,OR,0.116666667,20,Jul
2004,Debris Burning,7,B,31.633379,-86.778255,14,AL,0.433333333,15,Feb
2001,Debris Burning,1.12,B,32.5102,-84.6236,7,GA,24,23,Oct
2005,Lightning,0.25,A,45.35138889,-114.5213889,5,ID,34.73333333,22,Aug
1998,Lightning,0.5,B,47.325,-114.75,5,MT,40.5,17,Aug
2002,Debris Burning,0.02,A,31.1727,-83.1363,8,GA,0,15,May
2014,Debris Burning,0.2,A,35.7078,-76.13333333,14,NC,0.633333333,15,Apr
1997,Debris Burning,2.2,B,33.7274,-85.35,8,GA,2.45,17,May
2008,Lightning,296,D,40.2883,-116.295,1,NV,26.15,12,Jul
2008,Arson,0.4,B,41.1046,-123.7014,8,CA,0.75,14,Oct
2015,Missing/Undefined,0.1,A,32.2416,-110.7872,14,AZ,2.333333333,15,Nov
2002,Campfire,0.1,A,46.18888889,-117.7583333,5,WA,22.16666667,18,Oct
2014,Debris Burning,2.5,B,30.5924,-87.0437,8,FL,1.016666667,14,May
2008,Lightning,0.1,A,37.9881,-114.2661,1,NV,13.26666667,19,Jul
2013,Smoking,0.1,A,41.30563,-105.61565,12,WY,0.566666667,12,Apr
2013,Miscellaneous,0.4,B,44.127528,-69.978111,14,ME,0.166666667,18,May
1999,Arson,30,C,31.25681244,-88.72720541,14,MS,1.383333333,12,Dec
2012,Lightning,3.8,B,42.9175,-78.7541,14,NY,0.333333333,14,May
2006,Debris Burning,8,B,32.405628,-88.34398,14,AL,2.416666667,14,Jan
2005,Miscellaneous,0.1,A,42.99680324,-78.87941847,14,NY,0,23,Sep
2014,Debris Burning,0.75,B,31.47453333,-82.82505833,8,GA,0.416666667,13,Oct
2012,Lightning,2,B,29.5132,-81.5637,8,FL,4.016666667,15,May
2006,Arson,0.1,A,46.0964,-100.6382,2,ND,0.066666667,23,Jul
2012,Arson,0.1,A,43.2637,-75.4492,14,NY,0.166666667,11,Nov
2010,Arson,0.5,B,41.0197,-123.6372,9,CA,3.75,11,Sep
2001,Debris Burning,0.11,A,33.4698,-83.6864,8,GA,0,15,Oct
2005,Lightning,0.5,B,39.29222222,-105.1830556,5,CO,2.5,13,Jun
2012,Lightning,5,B,34.1475,-95.2475,8,OK,3.133333333,6,Aug
1996,Equipment Use,0.2,A,43.72454196,-89.91558951,14,WI,0.316666667,8,Apr
2005,Miscellaneous,0.1,A,42.16108765,-79.59296912,14,NY,0,19,Oct
1999,Debris Burning,10,C,31.50420778,-90.49522282,14,MS,1.75,4,Feb
2003,Debris Burning,0.1,A,25.611434,-80.540943,8,FL,0.583333333,11,Jan
2015,Debris Burning,3,B,33.52916,-92.92019,8,AR,0.666666667,13,Jan
2003,Arson,0.1,A,31.897825,-86.559488,14,AL,0.416666667,2,May
2006,Arson,0.5,B,47.8608,-95.0394,9,MN,0.333333333,18,Apr
1997,Debris Burning,0.46,B,30.8128,-83.219,8,GA,1.2,15,Apr
2015,Arson,0.3,B,45.6178,-106.6692,2,MT,244.1166667,11,Oct
2003,Lightning,0.5,B,42.39587991,-75.19828453,14,NY,0,13,Apr
2012,Miscellaneous,4,B,33.02176191,-82.72929606,8,GA,1.866666667,15,Jun
2000,Arson,2,B,38.242569,-120.583961,8,CA,4.166666667,10,Mar
2000,Lightning,0.1,A,38.5939,-108.8726,1,CO,4.716666667,15,Jul
2000,Arson,5.4,B,30.38666667,-84.67666667,5,FL,67,22,Apr
1992,Lightning,0.5,B,46.885,-114.835,5,MT,30.41666667,14,Aug
2014,Miscellaneous,0.1,A,37.153533,-122.124083,14,CA,0.666666667,10,Feb
2002,Arson,0.2,A,33.3192,-110.4348,2,AZ,0.166666667,12,May
2009,Debris Burning,1,B,38.673698,-120.893945,13,CA,0.4,11,Jun
2008,Debris Burning,1.06,B,43.13878886,-76.17807296,14,NY,0,17,Apr
2002,Debris Burning,0.5,B,31.9266,-82.1759,8,GA,0,16,Apr
2012,Missing/Undefined,422,E,41.08014,-117.7333,8,NV,5.016666667,12,Apr
1993,Campfire,0.1,A,34.31666667,-110.7133333,5,AZ,0.5,16,Jun
2011,Missing/Undefined,0.1,A,35.42833333,-79.47666667,14,NC,0.116666667,16,Jul
2002,Debris Burning,0.11,A,31.27810047,-85.0881568,7,GA,0,11,Jul
2002,Miscellaneous,0.1,A,37.30277778,-119.4197222,5,CA,5.5,11,Aug
1999,Equipment Use,1,B,39.00657384,-78.82926203,8,WV,0,17,Jul
2014,Equipment Use,0.6,B,43.26455,-116.08475,1,ID,0.366666667,11,Jul
2008,Lightning,1,B,35.59638889,-99.90944444,13,OK,2,12,Apr
1995,Campfire,0.1,A,43.89,-103.3666667,5,SD,3.333333333,0,Jul
1994,Arson,4,B,30.43018335,-88.46052953,14,MS,2.716666667,10,Feb
1996,Lightning,260,D,41.92333333,-113.6863889,5,UT,123.1666667,14,Aug
2009,Equipment Use,0.2,A,26.3925,-98.91916667,8,TX,0.5,18,Aug
2001,Lightning,1,B,39.34083333,-105.1708333,5,CO,3.633333333,10,Jun
2014,Missing/Undefined,1,B,33.950015,-117.60445,14,CA,0.083333333,12,Sep
2015,Arson,4,B,29.9295,-82.2393,8,FL,0.933333333,15,Nov
2015,Equipment Use,0.2,A,34.92492,-95.50468,8,OK,0.5,14,Aug
2015,Debris Burning,12,C,38.5003,-83.0153,8,KY,4.666666667,20,May
2012,Miscellaneous,0.1,A,33.67694444,-116.67,5,CA,0.666666667,0,Oct
2010,Campfire,0.2,A,35.34831666,-79.23498333,8,NC,2.833333333,0,Mar
2008,Arson,0.2,A,41.0349,-123.6637,9,CA,0.95,23,Jul
2015,Debris Burning,15,C,31.86425,-94.96881667,14,TX,4.133333333,13,Sep
1995,Equipment Use,45.24,C,31.9958,-84.2979,8,GA,1.45,16,May
2005,Debris Burning,0.1,A,42.81637264,-74.18188218,14,NY,0,13,Apr
2002,Lightning,0.1,A,37.41248,-113.26611,1,UT,47.86666667,18,Jul
1995,Lightning,0.1,A,44.9441,-100.9399,2,SD,1,20,Jul
2014,Lightning,0.1,A,48.4857,-119.47,7,WA,280.1166667,22,Aug
1993,Lightning,11000,G,33.25166667,-108.38,5,NM,1704.033333,14,May
2006,Lightning,0.1,A,33.3786,-109.8403,2,AZ,0.666666667,16,Jun
2010,Miscellaneous,1.5,B,36.43301666,-77.93656666,8,NC,2.25,17,Jul
1995,Children,0.21,A,33.4699,-84.1783,8,GA,0.45,16,Mar
2002,Debris Burning,0.3,B,34.87083333,-83.40694444,13,GA,1.583333333,11,Feb
1993,Smoking,0.2,A,34.40833333,-111.0033333,5,AZ,16.55,17,Jul
1992,Arson,70,C,38.05398536,-81.06771688,8,WV,0,15,Mar
2007,Miscellaneous,0.1,A,42.31079368,-79.57056955,14,NY,0,11,Jun
2011,Debris Burning,5.6,B,31.44783619,-83.01944652,8,GA,1.15,16,Mar
2010,Fireworks,0.1,A,43.0328,-102.5572,2,SD,0.133333333,16,Jul
2010,Miscellaneous,0.1,A,39.0513,-104.6951,14,CO,0,15,Sep
2011,Debris Burning,1.23,B,31.59452238,-82.36393253,8,GA,0.633333333,14,Feb
2004,Miscellaneous,1,B,43.178685,-77.58901766,14,NY,24,19,Dec
2000,Debris Burning,1.5,B,42.9069,-108.8082,2,WY,1.166666667,11,Mar
1997,Lightning,0.1,A,35.04,-112.0266667,5,AZ,0.633333333,14,Aug
2015,Children,0.1,A,40.6712,-73.9728,14,NY,0.933333333,14,Apr
2012,Fireworks,0.2,A,27.1812,-80.3011,8,FL,0.616666667,17,Apr
2009,Lightning,8.5,B,42.965894,-117.46619,1,OR,0,18,Aug
1998,Campfire,0.2,A,40.785,-122.3433333,5,CA,2.5,8,Jul
2003,Arson,98,C,38.20686142,-81.74861747,8,WV,24,15,Apr
2015,Miscellaneous,0.1,A,40.8732,-73.8375,8,NY,0.25,14,May
2001,Miscellaneous,0.3,B,31.4468,-82.4576,8,GA,24,22,Dec
2011,Debris Burning,1,B,37.97263029,-81.88530441,8,WV,2.016666667,13,Apr
2002,Lightning,15,C,44.33916667,-115.5458333,5,ID,53.55,14,Jul
1994,Campfire,0.1,A,38.27,-108.03,5,CO,1,16,Jul
2014,Debris Burning,0.1,A,39.6222,-106.905,1,CO,0.5,15,Jun
2013,Smoking,0.1,A,40.666,-73.7189,14,NY,0.35,19,Apr
1999,Arson,125,D,37.78583333,-83.80166667,13,KY,98,10,Apr
2011,Missing/Undefined,3,B,34.57898333,-79.18641667,14,NC,2.5,14,Aug
2007,Arson,700,E,36.290867,-84.25988,7,TN,24.26666667,13,Mar
2001,Miscellaneous,0.1,A,37.25312935,-121.0036276,6,CA,0.5,1,Jun
2011,Campfire,0.1,A,46.61555556,-112.2644444,5,MT,1.383333333,17,Aug
2012,Miscellaneous,0.1,A,33.1828,-105.7289,2,NM,32.5,3,Feb
2002,Debris Burning,0.3,B,40.02138889,-122.1111111,6,CA,0.5,15,Jan
1995,Arson,6.43,B,32.1664,-81.4888,8,GA,0.95,14,Dec
2002,Lightning,0.1,A,34.85027778,-112.37,5,AZ,2.616666667,9,Sep
1994,Arson,5,B,33.676,-85.3287,8,GA,1.75,15,Mar
2015,Debris Burning,2,B,39.058775,-83.293008,8,OH,5.166666667,11,Mar
2011,Powerline,2,B,30.53725,-94.02975,13,TX,0.816666667,14,Mar
1993,Lightning,0.1,A,39.1666,-112.0841,1,UT,2.5,19,May
1999,Smoking,12,C,42.1167,-96.367,2,NE,1.166666667,18,Nov
1995,Arson,0.2,A,41.0193,-123.6401,2,CA,1.016666667,21,Sep
2014,Debris Burning,1,B,42.835447,-108.802972,8,WY,0.15,10,Aug
2000,Debris Burning,0.01,A,34.3099,-84.468,8,GA,0,13,Jul
2002,Miscellaneous,0.1,A,47.8688,-94.9211,2,MN,0.25,17,May
2014,Miscellaneous,79,C,34.9092,-98.128,2,OK,26.5,16,Jan
1994,Lightning,0.1,A,34.16666667,-110.8283333,5,AZ,4,13,Aug
2012,Debris Burning,0.5,B,35.26444444,-95.58444444,15,OK,1.916666667,14,Dec
2001,Campfire,0.1,A,47.2405,-113.9104,2,MT,0.25,16,Aug
1994,Lightning,0.1,A,38.04666667,-108.3983333,5,CO,3,16,Sep
2009,Lightning,20,C,65.5119,-143.8464,3,AK,857.5833333,18,Jul
2004,Lightning,0.1,A,33.99916667,-109.4336111,5,AZ,16.4,18,Jul
2000,Lightning,0.3,B,41.0494,-109.5132,1,WY,8,15,Jun
1993,Arson,0.2,A,37.77666667,-91.09333333,5,MO,0.716666667,17,Mar
1995,Missing/Undefined,2,B,34.71780025,-94.91069793,14,OK,1.25,12,Aug
1996,Debris Burning,0.25,A,34.1557,-84.4676,8,GA,0.483333333,13,Feb
2007,Arson,0.1,A,36.75888889,-84.41722222,5,KY,1,20,Sep
2006,Lightning,0.1,A,34.03333333,-110.8166667,5,AZ,3,11,Jun
1997,Debris Burning,0.05,A,34.7729,-85.0521,8,GA,0.15,14,Nov
2000,Lightning,140,D,42.61388889,-100.7569444,8,NE,0.833333333,23,Sep
2010,Campfire,1,B,36.72958,-88.6818,14,KY,0,13,Oct
2002,Miscellaneous,0.1,A,48.51944444,-119.0194444,5,WA,28.05,7,Aug
2011,Lightning,10,C,26.14527778,-81.45888889,4,FL,30,11,Apr
2009,Lightning,0.2,A,48.5,-117.625,4,WA,22,17,Aug
1996,Missing/Undefined,1,B,34.47019943,-94.6710969,14,OK,1.2,19,Feb
2012,Lightning,0.1,A,39.1383,-115.0797,1,NV,26.01666667,17,Aug
1994,Arson,0.1,A,31.92474728,-110.7614733,14,AZ,0.6,12,Jun
2011,Arson,35,C,36.158233,-84.621767,7,TN,4.5,17,Apr
1994,Equipment Use,0.1,A,43.68269743,-89.7954141,14,WI,0.266666667,18,Apr
1999,Arson,0.5,B,40.6332,-116.5198,8,NV,1.666666667,15,May
2010,Debris Burning,6,B,48.8778,-99.8844,2,ND,0.95,18,Apr
2003,Children,0.1,A,33.3664,-110.4618,2,AZ,1,13,Apr
1995,Miscellaneous,0.2,A,48.8361,-99.7421,2,ND,0.283333333,12,May
2012,Miscellaneous,0.1,A,42.757,-73.737,14,NY,0.233333333,16,Mar
2003,Lightning,0.1,A,42.6993,-116.61893,1,ID,78.55,11,Jul
1994,Lightning,0.7,B,44.1832,-120.1844,1,OR,6.25,16,Jul
2012,Campfire,0.25,A,39.6365056,-74.8023853,8,NJ,155,23,Sep
2013,Miscellaneous,1.6,B,29.19361111,-81.88388889,13,FL,144.6166667,16,Jan
2011,Lightning,3.6,B,44.7825,-121.753,2,OR,150.4,11,Aug
2001,Lightning,0.1,A,45.3164,-106.4003,1,MT,3.383333333,18,Jul
2007,Arson,8,B,35.7553,-96.0772,8,OK,1.5,13,Mar
2008,Lightning,28,C,34.33305556,-112.4022222,5,AZ,117.9666667,16,Nov
1992,Equipment Use,0.08,A,31.4807,-81.395,14,GA,0.666666667,14,Jan
2015,Children,0.1,A,33.2961,-110.4497,2,AZ,19.31666667,19,Feb
1996,Arson,7,B,31.74907745,-89.28087269,14,MS,1.45,16,Feb
1995,Debris Burning,0.5,B,43.2647,-100.8276,2,SD,2.933333333,20,Sep
2001,Lightning,0.5,B,34.89166667,-93.06944444,5,AR,3,16,Jul
2009,Debris Burning,3,B,33.328333,-87.846741,14,AL,1.4,10,Jun
2001,Miscellaneous,0.8,B,41.0999,-114.1175,8,NV,2.833333333,10,May
2005,Lightning,0.1,A,35.80472222,-112.0836111,5,AZ,1.666666667,15,Jun
2008,Arson,1,B,48.8594,-100.0292,2,ND,0.766666667,0,Apr
1995,Equipment Use,15.04,C,33.8465,-82.4822,8,GA,1.9,9,Feb
2014,Debris Burning,1,B,29.156,-82.5056,8,FL,0.916666667,12,Jul
2011,Debris Burning,1,B,34.35333335,-94.82933331,7,OK,0,12,Jun
2012,Lightning,0.1,A,47.0474,-120.8269,12,WA,45.51666667,13,Sep
2010,Missing/Undefined,0.1,A,33.66525,-117.28419,8,CA,0.266666667,15,Apr
1994,Debris Burning,2,B,43.54870484,-86.22866283,14,MI,1.016666667,14,Apr
2002,Lightning,0.1,A,38.7397,-105.2439,1,CO,3.166666667,16,Jun
1993,Arson,1,B,30.7339479,-89.50149579,14,MS,0.566666667,17,Feb
2015,Miscellaneous,0.12,A,35.82805,-82.574333,14,NC,0.566666667,11,Nov
1996,Lightning,1,B,33.2418,-105.5672,2,NM,0.916666667,16,Jun
1994,Smoking,0.22,A,31.1043,-83.756,8,GA,0.333333333,14,Mar
1998,Children,0.1,A,39.61119145,-78.7855662,8,WV,0,18,May
1996,Debris Burning,2,B,32.08794109,-90.61140277,14,MS,1.166666667,15,Mar
2015,Miscellaneous,1,B,43.0889,-76.3359,8,NY,0.416666667,17,Apr
1999,Missing/Undefined,0.01,A,46.81265,-114.09843,14,MT,0.683333333,11,Jul
2001,Debris Burning,1,B,48.7611,-99.7921,2,ND,1.266666667,18,Apr
1994,Debris Burning,0.1,A,48.0333,-108.684,2,MT,0.666666667,14,Apr
1997,Lightning,0.1,A,33.4189,-109.9509,2,AZ,4.35,13,Jul
1995,Railroad,5.88,B,32.3045,-84.7841,14,GA,1.25,16,Jun
2003,Lightning,0.1,A,35.21111111,-111.5558333,5,AZ,0.75,17,Sep
1996,Campfire,2,B,34.9334,-106.5672,2,NM,3,13,Oct
2012,Debris Burning,1.2,B,45.6628,-97.0539,2,SD,0.583333333,14,Aug
2012,Miscellaneous,0.3,B,36.0378,-80.10103333,7,NC,0.25,17,Jan
2013,Debris Burning,0.1,A,38.2372,-104.6475,8,CO,0.5,16,Nov
2014,Lightning,91,C,30.5017,-83.1989,7,FL,2.75,17,Jul
2012,Equipment Use,1,B,39.41106916,-80.77560307,8,WV,1.516666667,14,Mar
2014,Campfire,0.1,A,39.48333333,-114.6333333,5,NV,0.633333333,14,Jun
1995,Miscellaneous,1.6,B,34.5667,-83.1491,8,GA,1.833333333,15,Apr
2010,Lightning,0.5,B,30.0685,-81.4229,8,FL,0,10,Jun
2012,Arson,0.03,A,34.26905556,-85.07288889,8,GA,0.466666667,20,Nov
2010,Campfire,0.1,A,43.9872222,-121.422222,5,OR,0.3,14,Aug
1997,Debris Burning,0.05,A,33.0755,-83.6069,8,GA,0.416666667,12,Aug
2012,Lightning,7.8,B,40.534,-109.130797,3,UT,188.6,18,Jul
1994,Lightning,1,B,33.1468,-104.0688,1,NM,2,18,Jul
1998,Debris Burning,0.4,B,47.8666,-94.9836,2,MN,0.083333333,14,Apr
2013,Debris Burning,4,B,30.97490278,-83.00470833,8,GA,1.766666667,12,Feb
2001,Campfire,0.1,A,40.90694444,-123.7055556,5,CA,0.25,14,Jun
1994,Debris Burning,0.9,B,31.9608,-81.934,8,GA,2.733333333,14,Feb
1997,Miscellaneous,0.1,A,41.87722222,-78.88083333,5,PA,0.166666667,10,Apr
2002,Debris Burning,0.33,B,33.43878214,-82.02310145,7,GA,0,16,Sep
1992,Lightning,8,B,40.6166,-115.6342,2,NV,7.5,11,Jun
2007,Arson,315,E,34.14333333,-94.63861111,5,OK,3,22,Apr
1994,Campfire,0.1,A,35.26,-111.835,5,AZ,1.366666667,10,Jun
1993,Lightning,0.15,A,31.978,-82.0347,8,GA,0.833333333,19,Jul
2003,Campfire,0.1,A,45.5955,-107.4593,2,MT,0.033333333,20,Aug
2012,Lightning,0.2,A,40.2128,-114.4397,1,NV,2.666666667,13,Aug
1994,Campfire,0.1,A,44.31833333,-114.2616667,5,ID,2,10,Oct
2015,Lightning,1,B,28.7539,-82.5294,8,FL,1.966666667,17,May
1994,Missing/Undefined,0.5,B,34.09320055,-94.88600172,14,OK,0.283333333,16,Feb
2015,Debris Burning,0.2,A,41.00978,-76.68223,14,PA,0.8,17,Apr
1999,Lightning,3,B,44.8832,-121.5845,2,OR,0.166666667,17,Aug
2015,Lightning,1778,F,45.6361,-107.3958,2,MT,19.73333333,18,Jul
2014,Arson,4.3,B,28.3431,-82.5823,8,FL,40.73333333,18,Apr
1994,Missing/Undefined,0.01,A,48.14766,-114.44685,14,MT,0.566666667,13,Apr
2005,Debris Burning,0.1,A,46.40416667,-119.4625,4,WA,0.5,16,Aug
2011,Campfire,0.5,B,34.30222222,-111.3536111,5,AZ,2.4,17,Mar
2012,Debris Burning,4.61,B,32.29745477,-84.12745075,8,GA,1.316666667,21,Jun
2010,Miscellaneous,0.25,A,29.4855556,-81.8963889,13,FL,83.81666667,4,Nov
2011,Smoking,1.5,B,42.10389954,-75.92851001,14,NY,0.316666667,15,Jul
2015,Debris Burning,5,B,37.59,-94.84,14,KS,0.6,16,Nov
2005,Miscellaneous,0.1,A,41.10230005,-74.09053144,14,NY,0,17,Jul
1992,Debris Burning,5,B,35.34166667,-83.42833333,13,NC,2.333333333,15,Feb
1992,Lightning,0.1,A,39.75833333,-122.955,5,CA,3,14,Jun
1995,Equipment Use,3.2,B,32.6635,-81.5248,8,GA,1.083333333,15,Apr
2000,Campfire,1.98,B,33.8299,-84.0343,8,GA,0,2,Aug
2011,Powerline,0.1,A,41.00800664,-72.45312272,14,NY,1.166666667,14,Aug
1996,Lightning,0.1,A,37.7208,-109.184,1,UT,14.75,19,Jul
2001,Miscellaneous,0.5,B,33.1187,-110.1023,2,AZ,0.383333333,22,Jun
1994,Lightning,0.1,A,45.99833333,-113.8466667,5,MT,13.5,20,Aug
1999,Campfire,4,B,31.0175,-89.10138889,5,MS,25.38333333,8,Nov
1999,Debris Burning,15,C,35.20833333,-83.44,13,NC,7.5,12,Apr
2015,Debris Burning,6,B,34.10236,-92.11485,8,AR,1.183333333,11,Feb
2013,Arson,1,B,32.83263548,-89.70455779,14,MS,0.666666667,16,Sep
1994,Lightning,0.1,A,45.36333333,-116.485,5,ID,13.5,13,Aug
1997,Debris Burning,0.1,A,35.245,-111.8866667,5,AZ,1.866666667,7,Jul
2011,Miscellaneous,1,B,30.21666667,-97.28333333,13,TX,0.5,14,Sep
2002,Debris Burning,0.1,A,42.32237745,-77.1827793,14,NY,0,17,Sep
2003,Lightning,0.1,A,37.3486,-112.6694,1,UT,4,16,May
2011,Arson,4.66,B,32.28176103,-82.04523198,8,GA,0.383333333,14,Jan
2005,Miscellaneous,0.1,A,34.7025,-111.7166667,5,AZ,2.5,22,Jul
2009,Equipment Use,0.1,A,44.39658,-89.44826,7,WI,0,11,Aug
2014,Lightning,0.2,A,43.99388889,-120.3872222,6,OR,1.95,21,Jul
2011,Equipment Use,4,B,33.89887,-92.37885,8,AR,1.5,13,Sep
2007,Equipment Use,520,E,34.8644,-98.5936,8,OK,29,3,Feb
2005,Miscellaneous,1,B,48.8367,-99.7357,9,ND,2,18,Apr
2006,Lightning,0.5,B,45.6453,-100.4979,2,SD,1.95,4,Jul
1994,Arson,0.32,B,33.4355,-83.6866,8,GA,1,18,Mar
2010,Equipment Use,556.7,E,45.9258,-105.0289,8,MT,5.65,14,Sep
1998,Debris Burning,3,B,33.93964064,-89.72571796,14,MS,3.5,14,Oct
2010,Lightning,0.1,A,40.153131,-110.403562,8,UT,24,14,Aug
2012,Children,1,B,47.6664,-101.8444,2,ND,0,13,Mar
2011,Debris Burning,0.44,B,34.11870416,-85.24970666,8,GA,2,15,Mar
2013,Miscellaneous,1,B,39.9726,-104.8104,14,CO,0.233333333,19,Jun
2015,Equipment Use,0.1,A,44.739896,-68.008982,14,ME,0.5,15,May
2002,Lightning,0.2,A,39.73416667,-120.6341667,5,CA,34.5,7,Jul
