objectid,fod_id,fpa_id,source_system_type,source_system,nwcg_reporting_agency,nwcg_reporting_unit_id,nwcg_reporting_unit_name,source_reporting_unit,source_reporting_unit_name,local_fire_report_id,local_incident_id,fire_code,fire_name,ics_209_incident_number,ics_209_name,mtbs_id,mtbs_fire_name,complex_name,fire_year,discovery_date,discovery_doy,discovery_time,stat_cause_descr,cont_date,cont_doy,cont_time,fire_size,fire_size_class,latitude,longitude,owner_code,owner_descr,state,county,fips_code,fips_name,year,month,doy,fire_size_log
1517447,201203304,2011TDA10198,NONFED,ST-NASF,ST/C&L,USTNTNS,Tennessee Division of Forestry,TNTDA,Tennessee Department of Agriculture,NA,10198,NA,FIFTY SIX,NA,NA,NA,NA,NA,2011,8693-11-17,285,1230,Equipment Use,2455846.5,285,1330,0.2,A,36.332183,-88.792317,8,PRIVATE,TN,WEAKLEY,183,Weakley,8693,Nov,321,0.18232155679395465
1034622,1164350,TFS_NC_213359,NONFED,ST-NCNCS,ST/C&L,USNCNCS,North Carolina Forest Service,NCNCS888,NCS Region 8 District 88,NA,99-802,NA,TARGET II FIRE,NA,NA,NA,NA,NA,1999,8681-12-15,313,NA,Equipment Use,NA,NA,NA,0.5,B,35.6833,-75.8833,14,MISSING/NOT SPECIFIED,NC,NA,NA,NA,8681,Dec,349,0.4054651081081644
797371,903636,SCHMIDT_26001563,NONFED,ST-MIMIS,ST/C&L,USMIMIS,Michigan Department of Natural Resources,MIMIS,Michigan Department of Natural Resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,8674-06-11,126,1200,Equipment Use,2448748.5,127,1000,20,C,46.42642404,-84.41624167,14,MISSING/NOT SPECIFIED,MI,Chippewa,033,Chippewa,8674,Jun,162,3.044522437723423
421347,455331,SFO-GA00680505-34-075-0001-08,NONFED,ST-NASF,ST/C&L,USGAGAS,Georgia Forestry Commission,GA Camilla,"GAS Flint District, Camilla Office",NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,8687-09-23,229,NA,Equipment Use,NA,NA,NA,0.08,A,31.15361484,-83.407630030000007,14,MISSING/NOT SPECIFIED,GA,Cook,075,Cook,8687,Sep,266,0.07696104113612832
1670885,201834434,SFO-2013MO-MOS89947,NONFED,ST-NASF,ST/C&L,USMOMOS,Missouri Department of Conservation,MOMOS,Missouri Department of Conservation,NA,89947,NA,NA,NA,NA,NA,NA,NA,2013,8695-11-04,271,1230,Equipment Use,2456563.5,271,1436,5,B,38.1034,-90.525561,14,MISSING/NOT SPECIFIED,MO,Jefferson,099,Jefferson,8695,Nov,308,1.791759469228055
973528,1101991,TFS_FL_56049,NONFED,ST-FLFLS,ST/C&L,USFLFLS,Florida Forest Service,FLFLS1,FLS Blackwater Forestry Center,NA,0119,NA,NA,NA,NA,NA,NA,NA,1993,8675-05-25,108,NA,Equipment Use,NA,NA,NA,1,B,30.74,-87.22,14,MISSING/NOT SPECIFIED,FL,Santa Rosa,113,Santa Rosa,8675,May,145,0.6931471805599453
655455,708272,SFO-TX0484-167055,NONFED,ST-NASF,ST/C&L,USTXTXS,Texas A & M Forest Service,TXTXS,Texas Forest Service,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,8690-12-23,321,NA,Equipment Use,NA,NA,NA,1,B,33.85347,-97.98705,14,MISSING/NOT SPECIFIED,TX,Clay,077,Clay,8690,Dec,357,0.6931471805599453
216617,219792,W-14815,FED,DOI-WFMI,BLM,USCACDD,California Desert District,CACDD,California Desert District,NA,NA,U217,SPRINGS#2,NA,NA,NA,NA,NA,1996,8678-08-23,199,1520,Equipment Use,2450281.5,199,1617,0.1,A,34.8306,-115.0008,1,BLM,CA,NA,NA,NA,8678,Aug,235,0.09531017980432487
375029,387599,NFIRS-KSBU20110-NOV-0500019510,NONFED,FA-NFIRS,ST/C&L,USKSSFM,Kansas State Fire Marshal's Office,KSBU201,Augusta Department of Safety,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,8687-12-17,314,NA,Equipment Use,NA,NA,NA,0.1,A,37.69,-97.02,14,MISSING/NOT SPECIFIED,KS,NA,NA,NA,8687,Dec,351,0.09531017980432487
174990,177014,W-373594,FED,DOI-WFMI,BIA,USFLSEA,Seminole Tribe,FLSEA,Seminole Tribe,46,NA,NA,NA,NA,NA,NA,NA,NA,1993,8675-07-15,159,1300,Equipment Use,2449146.5,159,1410,0.2,A,27.1253,-80.9831,2,BIA,FL,NA,NA,NA,8675,Jul,196,0.18232155679395465
1039051,1168857,TFS_NC_217889,NONFED,ST-NCNCS,ST/C&L,USNCNCS,North Carolina Forest Service,NCNCS312,NCS Region 3 District 12,NA,00-036,NA,BUSHED,NA,NA,NA,NA,NA,2000,8682-07-29,174,NA,Equipment Use,NA,NA,NA,5,B,35.3667,-81.2833,14,MISSING/NOT SPECIFIED,NC,NA,NA,NA,8682,Jul,210,1.791759469228055
521710,561882,SFO-NC0258-084-0031,NONFED,ST-NASF,ST/C&L,USNCNCS,North Carolina Forest Service,NCNCS,North Carolina Division of Forest Resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,8687-10-19,255,NA,Equipment Use,NA,NA,NA,0.1,A,35.25187,-80.28939,14,MISSING/NOT SPECIFIED,NC,Stanly,167,Stanly,8687,Oct,292,0.09531017980432487
1694525,201865387,TFS-TXFD2013-491676,NONFED,ST-TXTXS,ST/C&L,USTXTXS,Texas A & M Forest Service,TXVFD,Ringgold Volunteer Fire Department,NA,491676,NA,GAS FLARE FIRE,NA,NA,NA,NA,NA,2013,8695-10-22,258,NA,Equipment Use,NA,NA,NA,5,B,33.748946,-97.929933,8,PRIVATE,TX,Montague,337,Montague,8695,Oct,295,1.791759469228055
1116280,1360101,CDF_2007_54_2217_015332      ,NONFED,ST-CACDF,ST/C&L,USCANEU,Nevada-Yuba-Placer Unit,CANEU,Nevada-Yuba-Placer Unit,NA,015332      ,NA,GLEN                     ,NA,NA,NA,NA,NA,2007,8689-08-24,200,NA,Equipment Use,NA,NA,NA,1,B,39.09194444,-121.07305555,14,MISSING/NOT SPECIFIED,CA,NA,NA,NA,8689,Aug,236,0.6931471805599453
1619338,201654036,SFO-NC-2012-NCST-077-20120188,NONFED,ST-NASF,ST/C&L,USNCNCS,North Carolina Forest Service,NCNCS,North Carolina State Division of Forest Resouces,NA,NCST-077-20120188,NA,HWY. 220 BUSINESS #6,NA,NA,NA,NA,NA,2012,8695-01-28,357,1328,Equipment Use,2456283.5,357,1520,1,B,35.03448333,-79.76895,7,STATE,NC,Richmond,153,Richmond,8695,Jan,28,0.6931471805599453
261658,266706,W-579120,FED,DOI-WFMI,BIA,USSDCRA,Cheyenne River Agency,SDCRA,Cheyenne River Agency,59,NA,EH8L,BEE HIVE,NA,NA,NA,NA,NA,2008,8690-10-02,239,1610,Equipment Use,2454704.5,239,1755,29.6,C,45.4447,-100.4499,2,BIA,SD,NA,NA,NA,8690,Oct,275,3.4210000089583352
1047818,1177773,TFS_NC_226832,NONFED,ST-NCNCS,ST/C&L,USNCNCS,North Carolina Forest Service,NCNCS108,NCS Region 1 District 8,NA,02-010,NA,CLEWIS RD FIRE,NA,NA,NA,NA,NA,2002,8684-05-29,113,NA,Equipment Use,NA,NA,NA,0.1,A,34.15,-78.2833,14,MISSING/NOT SPECIFIED,NC,NA,NA,NA,8684,May,150,0.09531017980432487
1066501,1301474,CDF_2006_56_2229_002519      ,NONFED,ST-CACDF,ST/C&L,USCABEU,San Benito-Monterey Unit,CABEU,CDF - San Benito-Monterey Unit,NA,002519      ,NA,CABEU-002519             ,NA,NA,NA,NA,NA,2006,8688-08-19,195,NA,Equipment Use,NA,NA,NA,1,B,35.90111111,-120.84194444,14,MISSING/NOT SPECIFIED,CA,NA,NA,NA,8688,Aug,232,0.6931471805599453
1141003,1390669,CDF_1997_55_2225_11926       ,NONFED,ST-CACDF,ST/C&L,USCARRU,Riverside Unit,CARRU,CDF - Riverside Unit,NA,11926       ,NA,LOCAL                    ,NA,NA,NA,NA,NA,1997,8679-05-21,104,NA,Equipment Use,NA,NA,NA,0.2,A,33.80888888,-117.12888888,14,MISSING/NOT SPECIFIED,CA,NA,NA,NA,8679,May,141,0.18232155679395465
1094364,1333091,CDF_1997_53_2210_209         ,NONFED,ST-CACDF,ST/C&L,USCAHUU,Humboldt-Del Norte Unit,CAHUU,Humboldt-Del Norte Unit,NA,209         ,NA,BROKEN                   ,NA,NA,NA,NA,NA,1997,8679-09-13,219,NA,Equipment Use,NA,NA,NA,0.1,A,40.08305555,-123.95888888,14,MISSING/NOT SPECIFIED,CA,NA,NA,NA,8679,Sep,256,0.09531017980432487
1483306,201153225,2011FLFLS2011080038,NONFED,ST-NASF,ST/C&L,USFLFLS,Florida Forest Service,FLFLS,Florida Forest Service,NA,2011080038,NA,MARION/WESTWOOD,NA,NA,NA,NA,NA,2011,8693-02-17,12,1526,Equipment Use,2455573.5,12,1608,0.5,B,29.1578,-82.3765,8,PRIVATE,FL,Marion,083,Marion,8693,Feb,48,0.4054651081081644
516836,556941,SFO-NC01350606-3660,NONFED,ST-NASF,ST/C&L,USNCNCS,North Carolina Forest Service,NCNCS,North Carolina Division of Forest Resources,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,8688-04-01,55,NA,Equipment Use,NA,NA,NA,0.2,A,34.87464002,-79.74728002,14,MISSING/NOT SPECIFIED,NC,Richmond,153,Richmond,8688,Apr,92,0.18232155679395465
1423323,19502100,SFO-LA-2010-867,NONFED,ST-LALAS,ST/C&L,USLALAS,Louisiana Office of Forestry,LALAS,Louisiana Office of Forestry,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,8692-06-17,132,1800,Equipment Use,NA,NA,NA,1.5,B,32.93921,-92.92502,14,MISSING/NOT SPECIFIED,LA,NA,NA,NA,8692,Jun,169,0.9162907318741551
1605168,201626118,SFO-AR-2012-AR12/4/201223656,NONFED,ST-NASF,ST/C&L,USARARS,Arkansas Forestry Commission,AFC,Arkansas Forestry Commission,NA,AR12/4/201223656,NA,NA,NA,NA,NA,NA,NA,2012,8695-01-10,339,1300,Equipment Use,2456265.5,339,1320,6,B,35.90221,-94.4918,8,PRIVATE,AR,WASHINGTON,143,Washington,8695,Jan,10,1.9459101490553132
1110626,1352507,CDF_1997_54_2215_158         ,NONFED,ST-CACDF,ST/C&L,USCABTU,Butte Unit,CABTU,Butte Unit,NA,158         ,NA,GRUBBS                   ,NA,NA,NA,NA,NA,1997,8679-06-08,122,NA,Equipment Use,NA,NA,NA,0.3,B,39.43194444,-121.49194444,14,MISSING/NOT SPECIFIED,CA,NA,NA,NA,8679,Jun,159,0.26236426446749106
371596,383578,FWS-2006WIHRRCQ2J,FED,FWS-FMIS,FWS,USWIHRR,Horicon National Wildlife Refuge,WIHRR,Horicon National Wildlife Refuge,NA,NA,CQ2J,FRAG WF,NA,NA,NA,NA,NA,2006,8688-07-19,164,1330,Equipment Use,2453899.5,164,1400,0.1,A,43.61083333,-88.62916667,4,FWS,WI,NA,NA,NA,8688,Jul,201,0.09531017980432487
1132872,1381355,CDF_2001_55_2225_056938      ,NONFED,ST-CACDF,ST/C&L,USCARRU,Riverside Unit,CARRU,CDF - Riverside Unit,NA,056938      ,NA,STATE                    ,NA,NA,NA,NA,NA,2001,8683-09-23,229,NA,Equipment Use,NA,NA,NA,0.5,B,33.925,-116.79805555,14,MISSING/NOT SPECIFIED,CA,NA,NA,NA,8683,Sep,266,0.4054651081081644
1068535,1303712,CDF_1997_56_2229_259         ,NONFED,ST-CACDF,ST/C&L,USCABEU,San Benito-Monterey Unit,CABEU,CDF - San Benito-Monterey Unit,NA,259         ,NA,SOUZA                    ,NA,NA,NA,NA,NA,1997,8679-07-31,175,NA,Equipment Use,NA,NA,NA,5,B,36.81694444,-121.645,14,MISSING/NOT SPECIFIED,CA,NA,NA,NA,8679,Jul,212,1.791759469228055
1810466,300225889,SFO-2015NENFS20633,NONFED,ST-NASF,ST/C&L,USNENES,Nebraska Department of Forestry,NENFS,Nebraska Forest Service,NA,20633,NA,NA,NA,NA,NA,NA,NA,2015,8697-04-21,75,1630,Equipment Use,2457097.5,75,1909,15,C,40.83745,-101.7269,14,MISSING/NOT SPECIFIED,NE,NA,NA,NA,8697,Apr,111,2.772588722239781
713304,808857,ODF-6656,NONFED,ST-ORORS,ST/C&L,USOR711S,Medford Unit,ORODF-711,Medford Unit,137,6656,NA,PERRY RD,NA,NA,NA,NA,NA,1994,8676-08-14,190,NA,Equipment Use,2449542.5,190,NA,5,B,42.51088,-122.94735,8,PRIVATE,OR,29,029,Jackson,8676,Aug,227,1.791759469228055
286118,291578,W-551981,FED,DOI-WFMI,BIA,USMTCRA,Crow Agency,MTCRA,Crow Agency,106,NA,DYJ2,PARIS,NA,NA,NA,NA,NA,2007,8689-09-13,220,1717,Equipment Use,2454320.5,220,1936,0.5,B,45.5953,-107.4548,2,BIA,MT,NA,NA,NA,8689,Sep,256,0.4054651081081644
985702,1114580,TFS_FL_72524,NONFED,ST-FLFLS,ST/C&L,USFLFLS,Florida Forest Service,FLFLS1,FLS Blackwater Forestry Center,NA,0059,NA,NA,NA,NA,NA,NA,NA,2000,8682-03-12,35,NA,Equipment Use,NA,NA,NA,8,B,30.75,-86.88,14,MISSING/NOT SPECIFIED,FL,Santa Rosa,113,Santa Rosa,8682,Mar,71,2.1972245773362196
181620,183767,W-318989,FED,DOI-WFMI,BIA,USSDRBA,Rosebud Agency,SDRBA,Rosebud Agency,86,NA,NA,CAR#14,NA,NA,NA,NA,NA,1995,8677-07-29,174,0041,Equipment Use,2449891.5,174,0241,0.1,A,43.0736,-100.9032,2,BIA,SD,NA,NA,NA,8677,Jul,210,0.09531017980432487
1510022,201193838,2011CACDFFKU006802,NONFED,ST-NASF,ST/C&L,USCAFKU,Fresno-Kings Unit,CAFKU,CDF - Fresno-Kings Unit,NA,FKU006802,NA,KAMM,NA,NA,NA,NA,NA,2011,8693-07-26,171,1119,Equipment Use,NA,NA,NA,15,C,36.604158,-120.550599,14,MISSING/NOT SPECIFIED,CA,FRESNO,019,Fresno,8693,Jul,207,2.772588722239781
316425,322955,W-526670,FED,DOI-WFMI,BLM,USCACDD,California Desert District,CACDD,California Desert District,NA,NA,CN0J,STUCK,NA,NA,NA,NA,NA,2006,8688-07-12,157,1218,Equipment Use,2453892.5,157,1430,0.1,A,35.6078,-115.4069,1,BLM,CA,San Bernardino,071,San Bernardino,8688,Jul,194,0.09531017980432487
1126774,1373363,CDF_1992_55_2221_397         ,NONFED,ST-CACDF,ST/C&L,USCABDU,San Bernardino Unit,CABDU,CDF - San Bernardino Unit,NA,397         ,NA,OAKTREE                  ,NA,NA,NA,NA,NA,1992,8674-08-08,184,NA,Equipment Use,NA,NA,NA,13,C,33.98305555,-117.775,14,MISSING/NOT SPECIFIED,CA,NA,NA,NA,8674,Aug,220,2.6390573296152584
1091166,1329343,CDF_1999_56_2234_11428       ,NONFED,ST-CACDF,ST/C&L,USCATUU,Tulare Unit,CATUU,Tulare Unit,NA,11428       ,NA,LEMONS                   ,NA,NA,NA,NA,NA,1999,8681-09-19,226,NA,Equipment Use,NA,NA,NA,0.5,B,36.05888888,-118.93611111,14,MISSING/NOT SPECIFIED,CA,NA,NA,NA,8681,Sep,262,0.4054651081081644
558185,600057,SFO-NJ0411-08_C032510,NONFED,ST-NASF,ST/C&L,USNJNJS,New Jersey Forest Fire Service,NJNJC,New Jersey Forest Fire Service Division C,NA,C032510,NA,NA,NA,NA,NA,NA,NA,2008,8690-05-01,85,NA,Equipment Use,NA,NA,NA,0.25,A,39.6498,-74.9488,14,MISSING/NOT SPECIFIED,NJ,Gloucester,015,Gloucester,8690,May,121,0.22314355131420976
649441,701884,SFO-TX0482-148910,NONFED,ST-NASF,ST/C&L,USTXTXS,Texas A & M Forest Service,TXTXS,Texas Forest Service,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,8690-07-13,158,NA,Equipment Use,NA,NA,NA,30,C,31.58947,-97.80515,14,MISSING/NOT SPECIFIED,TX,Coryell,099,Coryell,8690,Jul,194,3.4339872044851463
1083821,1320697,CDF_2003_56_2233_009326      ,NONFED,ST-CACDF,ST/C&L,USCATCU,Tuolumne-Calaveras Unit,CATCU,Tuolumne-Calaveras Unit,NA,009326      ,NA,HALL                     ,NA,NA,NA,NA,NA,2003,8686-01-06,335,NA,Equipment Use,NA,NA,NA,0.1,A,37.61611111,-120.52694444,14,MISSING/NOT SPECIFIED,CA,NA,NA,NA,8686,Jan,6,0.09531017980432487
1321640,1800543,SFO-WV-1999-5944,NONFED,ST-NASF,ST/C&L,USWVWVS,West Virginia Division of Forestry,WVDOF,West Virginia Division of Forestry,NA,1999-5944,NA,BALLANYEE RD.,NA,NA,NA,NA,NA,1999,8681-08-30,206,1405,Equipment Use,2451384.5,206,1405,7,B,37.62156583,-80.74038676,8,PRIVATE,WV,Summers,089,Summers,8681,Aug,242,2.0794415416798357
460321,494651,SFO-GA0456-38-207-0013-03,NONFED,ST-NASF,ST/C&L,USGAGAS,Georgia Forestry Commission,GA Newnan,"GAS Chattahoochee District, Newnan Office",NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,8691-04-09,62,NA,Equipment Use,NA,NA,NA,0.8,B,32.94214752,-83.77345189,14,MISSING/NOT SPECIFIED,GA,Monroe,207,Monroe,8691,Apr,99,0.5877866649021191
6528,6557,FS-1431178,FED,FS-FIRESTAT,FS,USNMCAF,Carson National Forest,0302,Carson National Forest,102,102,TAZ,POWERLINE,NA,NA,NA,NA,NA,2005,8687-10-01,237,1330,Equipment Use,2453607.5,237,1600,0.1,A,36.57916667,-105.50222222,5,USFS,NM,55,055,Taos,8687,Oct,274,0.09531017980432487
647100,699422,SFO-TX0482-141293,NONFED,ST-NASF,ST/C&L,USTXTXS,Texas A & M Forest Service,TXTXS,Texas Forest Service,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,8690-07-14,159,NA,Equipment Use,NA,NA,NA,16,C,32.53868,-97.0682,14,MISSING/NOT SPECIFIED,TX,Tarrant,439,Tarrant,8690,Jul,195,2.833213344056216
845759,967297,SWRA_AL_40519,NONFED,ST-ALALS,ST/C&L,USALALS,Alabama Forestry Commission,ALALS4,AFC District 4,NA,87.236,NA,NA,NA,NA,NA,NA,NA,1999,8681-10-06,243,NA,Equipment Use,NA,NA,NA,0.1,A,31.78,-87.2361,14,MISSING/NOT SPECIFIED,AL,NA,NA,NA,8681,Oct,279,0.09531017980432487
1133833,1382589,CDF_2004_55_2225_054110      ,NONFED,ST-CACDF,ST/C&L,USCARRU,Riverside Unit,CARRU,CDF - Riverside Unit,NA,054110      ,NA,VEGETATION FIRE          ,NA,NA,NA,NA,NA,2004,8686-08-12,188,NA,Equipment Use,NA,NA,NA,0.2,A,33.75111111,-116.365,14,MISSING/NOT SPECIFIED,CA,NA,NA,NA,8686,Aug,224,0.18232155679395465
677656,740724,SFO-WV01590606-0596,NONFED,ST-NASF,ST/C&L,USWVWVS,West Virginia Division of Forestry,WVWVS,West Virginia Division of Forestry,NA,NA,NA,HUFF CREEK,WV-WVS-S2006500285,Huff Creek,NA,NA,NA,2006,8688-05-16,100,NA,Equipment Use,NA,NA,NA,29,C,37.73539838,-81.75803092,14,MISSING/NOT SPECIFIED,WV,Logan,045,Logan,8688,May,137,3.4011973816621555
866237,988521,SWRA_AR_28399,NONFED,ST-ARARS,ST/C&L,USARARS,Arkansas Forestry Commission,ARARS9,ARS District 9,NA,0100,NA,NA,NA,NA,NA,NA,NA,2001,8683-09-21,227,NA,Equipment Use,NA,NA,NA,3,B,35.0433,-92.8858,14,MISSING/NOT SPECIFIED,AR,NA,NA,NA,8683,Sep,264,1.3862943611198906
1095884,1334703,CDF_1994_53_2211_265         ,NONFED,ST-CACDF,ST/C&L,USCALNU,Sonoma-Lake Napa Unit,CALNU,Sonoma-Lake Napa Unit,NA,265         ,NA,BRADLEY                  ,NA,NA,NA,NA,NA,1994,8676-09-26,233,NA,Equipment Use,NA,NA,NA,1,B,38.67194444,-122.07194444,14,MISSING/NOT SPECIFIED,CA,NA,NA,NA,8676,Sep,270,0.6931471805599453
975202,1103740,TFS_FL_57938,NONFED,ST-FLFLS,ST/C&L,USFLFLS,Florida Forest Service,FLFLS16,FLS Okeechobee District,NA,0075,NA,NA,NA,NA,NA,NA,NA,1995,8677-05-20,104,NA,Equipment Use,NA,NA,NA,3,B,27.55,-80.81,14,MISSING/NOT SPECIFIED,FL,Okeechobee,093,Okeechobee,8677,May,140,1.3862943611198906
977942,1106616,TFS_FL_61075,NONFED,ST-FLFLS,ST/C&L,USFLFLS,Florida Forest Service,FLFLS7,FLS Jacksonville District,NA,0062,NA,NA,NA,NA,NA,NA,NA,1998,8680-06-21,136,NA,Equipment Use,NA,NA,NA,3,B,30.48,-81.55,14,MISSING/NOT SPECIFIED,FL,Duval,031,Duval,8680,Jun,173,1.3862943611198906
868812,991194,SWRA_GA_47056,NONFED,ST-GAGAS,ST/C&L,USGAGAS,Georgia Forestry Commission,GAGAS22,GAS Unit 22,NA,3.3982,NA,NA,NA,NA,NA,NA,NA,1998,8680-12-05,303,NA,Equipment Use,NA,NA,NA,0.1,A,34.5667,-83.3983,14,MISSING/NOT SPECIFIED,GA,NA,NA,NA,8680,Dec,340,0.09531017980432487
1676386,201840606,SFO-2013NCNCSTNCST-013-20130017,NONFED,ST-NASF,ST/C&L,USNCNCS,North Carolina Forest Service,NCNCST,North Carolina Division of Forest Resources,NA,NCST-013-20130017,NA,DIRT BIKE,NA,NA,NA,NA,NA,2013,8695-05-10,93,1555,Equipment Use,2456385.5,93,1630,0.5,B,35.28545,-80.51798333,8,PRIVATE,NC,Cabarrus,025,Cabarrus,8695,May,130,0.4054651081081644
1546883,201403537,TFS-TXFD2010-281661,NONFED,ST-TXTXS,ST/C&L,USTXTXS,Texas A & M Forest Service,TXSFD,Midland County Fire Marshal,NA,281661,NA,GLOBE ENERGY FIRE,NA,NA,NA,NA,NA,2010,8692-12-23,321,NA,Equipment Use,NA,NA,NA,100,D,32.000421,-102.017366,13,STATE OR PRIVATE,TX,Midland,329,Midland,8692,Dec,358,4.61512051684126
1734430,300023866,W-668005,FED,DOI-WFMI,BLM,USORMED,Medford District,ORMED,Medford District,NA,NA,14TF,MEDCO POND,NA,NA,NA,NA,NA,2014,8696-07-14,159,1400,Equipment Use,2456820.5,163,0930,0.1,A,42.6512,-122.4398,1,BLM,OR,Jackson,029,Jackson,8696,Jul,196,0.09531017980432487
314382,320737,W-563936,FED,DOI-WFMI,BLM,USCACDD,California Desert District,CACDD,California Desert District,NA,NA,D44Z,LOCAL FIRE,NA,NA,NA,NA,NA,2001,8683-03-27,49,1153,Equipment Use,2451958.5,49,1205,0.1,A,33.749411,-117.459319,8,PRIVATE,CA,Riverside,065,Riverside,8683,Mar,86,0.09531017980432487
446214,480431,SFO-GA0261-36-155-0054-04,NONFED,ST-NASF,ST/C&L,USGAGAS,Georgia Forestry Commission,GA McRae,"GAS Ogeechee District, McRae Office",NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,8689-05-29,113,NA,Equipment Use,NA,NA,NA,0.13,A,31.59343121,-83.10793714,14,MISSING/NOT SPECIFIED,GA,Irwin,155,Irwin,8689,May,149,0.12221763272424921
1744188,300083534,SFO-2014VAVAS LUN14025,NONFED,ST-NASF,ST/C&L,USVAVAS,Virginia Department of Forestry,VAVAS ,Virginia Department of Forestry,NA,LUN14025,NA,NA,NA,NA,NA,NA,NA,2014,8696-08-05,181,NA,Equipment Use,NA,NA,NA,17,C,36.90027778,-78.055,14,MISSING/NOT SPECIFIED,VA,Lunenburg,111,Lunenburg,8696,Aug,218,2.8903717578961645
759747,861428,ODF-11559,NONFED,ST-ORORS,ST/C&L,USOR955S,Sisters Unit,ORODF-955,Sisters Unit,K17,11559,NA,PARKWAY DRIVE #1,NA,NA,NA,NA,NA,1995,8677-08-21,197,NA,Equipment Use,2449914.5,197,NA,0.01,A,43.74892,-121.52904,8,PRIVATE,OR,17,017,Deschutes,8677,Aug,233,0.009950330853168083
975510,1104070,TFS_FL_58310,NONFED,ST-FLFLS,ST/C&L,USFLFLS,Florida Forest Service,FLFLS2,FLS Chipola Forestry Center,NA,0255,NA,NA,NA,NA,NA,NA,NA,1995,8677-11-17,285,NA,Equipment Use,NA,NA,NA,0.6,B,30.38,-86.17,14,MISSING/NOT SPECIFIED,FL,Walton,131,Walton,8677,Nov,321,0.4700036292457355
1590533,201608082,SFO-NE-2012-15268,NONFED,ST-NASF,ST/C&L,USNENES,Nebraska Department of Forestry,NENFS,Nebraska Forest Service,NA,15268,NA,NA,NA,NA,NA,NA,NA,2012,8694-09-10,217,1400,Equipment Use,2456143.5,217,1430,3,B,41.71547,-102.1577,14,MISSING/NOT SPECIFIED,NE,NA,NA,NA,8694,Sep,253,1.3862943611198906
197708,200367,W-335623,FED,DOI-WFMI,BIA,USNMLAA,Laguna Agency,NMLAA,Laguna Agency,44,NA,NA,COUPLE,NA,NA,NA,NA,NA,1993,8675-08-10,185,2015,Fireworks,2449172.5,185,2130,1,B,35.0167,-107.3173,2,BIA,NM,NA,NA,NA,8675,Aug,222,0.6931471805599453
240135,244613,W-266384,FED,DOI-WFMI,NPS,USTXAMP,Amistad National Recreation Area,TXAMP,Amistad National Recreation Area,2,NA,NA,SPUR 454,NA,NA,NA,NA,NA,1996,8678-08-10,186,1015,Fireworks,2450268.5,186,1020,0.1,A,29.46053,-100.9519,3,NPS,TX,NA,NA,NA,8678,Aug,222,0.09531017980432487
1577121,201506046,W-641350,FED,DOI-WFMI,BIA,USNDTMA,Turtle Mountain Agency,NDTMA,Turtle Mountain Agency,185,NA,GZ44,FAINE 2,NA,NA,NA,NA,NA,2012,8694-08-04,180,1702,Fireworks,2456106.5,180,1800,0.3,B,48.9017,-99.743,2,BIA,ND,NA,NA,NA,8694,Aug,216,0.26236426446749106
349086,358264,W-94909,FED,DOI-WFMI,BLM,USWASPD,Spokane District,WASPD,Spokane District,NA,NA,P468,ROZA,NA,NA,NA,NA,NA,2000,8682-08-15,191,1930,Fireworks,2451734.5,191,2015,0.2,A,46.7498,-120.4512,1,BLM,WA,Yakima,077,Yakima,8682,Aug,227,0.18232155679395465
178549,180691,W-331622,FED,DOI-WFMI,BIA,USSDCCA,Crow Creek Agency,SDCCA,Crow Creek Agency,22,NA,NA,SWIM#1,NA,NA,NA,NA,NA,1994,8676-08-09,185,1200,Fireworks,2449537.5,185,1300,1,B,44.0672,-99.4976,2,BIA,SD,NA,NA,NA,8676,Aug,222,0.6931471805599453
1576775,201505700,W-646556,FED,DOI-WFMI,BIA,USNDSRA,Standing Rock Agency,NDSRA,Standing Rock Agency,156,NA,G08W,SHANE,NA,NA,NA,NA,NA,2012,8694-08-10,186,2250,Fireworks,2456112.5,186,2300,0.3,B,45.8103,-100.8208,2,BIA,SD,NA,NA,NA,8694,Aug,222,0.26236426446749106
1463745,201103009,W-622570,FED,DOI-WFMI,BIA,USORWSA,Warm Springs Agency,ORWSA,Warm Springs Agency,56,NA,F6KS,2745 WEST SPUR,NA,NA,NA,NA,NA,2011,8693-08-10,186,1410,Fireworks,2455747.5,186,1423,0.1,A,44.7542,-121.2753,2,BIA,OR,NA,NA,NA,8693,Aug,222,0.09531017980432487
192250,194729,W-465878,FED,DOI-WFMI,BIA,USCASCA,Southern California Agency,CASCA,Southern California Agency,147,NA,NA,GMC,NA,NA,NA,NA,NA,1996,8678-09-26,233,2130,Fireworks,2450315.5,233,2135,0.1,A,33.2834,-116.9592,2,BIA,CA,NA,NA,NA,8678,Sep,269,0.09531017980432487
